source,target,probability_mean,probability_std,numeric_score_target,known_positive,source_type,target_type,score_final
_:b243,BLockGame,0.13557084900750915,0.16789162408756023,0.12935257077791257,False,ClassAtom,Badge,0.13432719336158983
_:b84,BLockGame,0.13557083112611573,0.16789158420055966,0.12935257077791257,False,ClassAtom,Badge,0.13432717905647512
_:b244,BLockGame,0.13557083112611573,0.16789158420055966,0.12935257077791257,False,ClassAtom,Badge,0.13432717905647512
_:b73,BLockGame,0.13557083112611573,0.16789158420055966,0.12935257077791257,False,ClassAtom,Badge,0.13432717905647512
_:b285,BLockGame,0.13557083112611573,0.16789158420055966,0.12935257077791257,False,ClassAtom,Badge,0.13432717905647512
_:b154,BLockGame,0.13557082516565125,0.16789157090489282,0.12935257077791257,False,ClassAtom,Badge,0.13432717428810353
TaskJavaInheritance,BLockGame,0.13548465283451921,0.19280389428437764,0.12935257077791257,False,IndexKey,Badge,0.1342582364231979
Princeton_University,Tiny_stash,0.15728320791487824,0.17912748529187308,0.0415518252487452,False,EducationalInstitution,Reward,0.13413693138165164
Availability_Block_Game_by_level,Quizventure,0.16743821159535333,0.16714163275224916,0.0,False,Level,GameElementResource,0.13395056927628265
Availability_Block_Game_by_level,Game,0.16743821159535333,0.16714163275224916,0.0,False,Level,GameElementResource,0.13395056927628265
3.16.0,BLockGame,0.135082026106164,0.18091553565925123,0.12935257077791257,False,unknown,Badge,0.13393613504051372
Error2,Availability_Block_Game_by_level,0.16740312844511462,0.13716299022439285,0.0,False,Class,Level,0.13392250275609172
Sara_12,BLockGame,0.13501947399765304,0.19187473078210543,0.12935257077791257,False,UserAccount,Badge,0.13388609335370494
_:b231,BLockGame,0.1347592892745627,0.1745788541648258,0.12935257077791257,False,AtomList,Badge,0.1336779455752327
_:b232,BLockGame,0.1347592892745627,0.1745788541648258,0.12935257077791257,False,AtomList,Badge,0.1336779455752327
_:b237,BLockGame,0.1347592892745627,0.1745788541648258,0.12935257077791257,False,AtomList,Badge,0.1336779455752327
_:b236,BLockGame,0.1347592892745627,0.1745788541648258,0.12935257077791257,False,AtomList,Badge,0.1336779455752327
_:b190,BLockGame,0.13475928331409823,0.1745788409452635,0.12935257077791257,False,AtomList,Badge,0.1336779408068611
IK_GE_stash,BLockGame,0.1346134053134542,0.19342599534898805,0.12935257077791257,False,IndexKey,Badge,0.13356123840634587
IK_GE_TinyStash,BLockGame,0.134596357399611,0.19343818048339684,0.12935257077791257,False,IndexKey,Badge,0.13354760007527133
IK2,BLockGame,0.13453600619918,0.1956782687963712,0.12935257077791257,False,IndexKey,Badge,0.13349931911492652
_:b242,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b87,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b76,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b247,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b150,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b168,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b201,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b266,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b65,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b179,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b241,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b277,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b157,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b110,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
_:b119,BLockGame,0.1340155870485043,0.17482957180394684,0.12935257077791257,False,AtomList,Badge,0.13308298379438596
Lecturing,Availability_Block_Game_by_level,0.1662916139998331,0.1357861944675468,0.0,False,NamedIndividual,Level,0.13303329119986648
JavaOverloadedConstructors,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaIOStreams,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaExceptionTypes,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaFX,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaOverloading,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaEventListener,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaGUIElements,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaOverriding,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
TaskJavaExceptions,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaExceptions,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaGUILinkedScreens,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaTryCatch,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaTaskEventHandlerListener,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
TaskJavaPolymorphism,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaDelimiters,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaArithmeticOperations,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaFiles,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaArgumentsParameters,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
TaskJavaGUI,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaEventTypes,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
JavaEvents,BLockGame,0.13386175654456492,0.1934689522875303,0.12935257077791257,False,IndexKey,Badge,0.13295991939123447
RFK_L3_R6,BLockGame,0.13352801668554118,0.1924592637722441,0.12935257077791257,False,ReferenceKey,Badge,0.13269292750401546
RFK_L4_R7,BLockGame,0.13352673474038185,0.1924601950878993,0.12935257077791257,False,ReferenceKey,Badge,0.132691901947888
RFK_GE_TinyStash,BLockGame,0.1334549025805073,0.1925117669571103,0.12935257077791257,False,ReferenceKey,Badge,0.13263443621998836
JavaArrays,BLockGame,0.13338469732982175,0.193328664453758,0.12935257077791257,False,IndexKey,Badge,0.13257827201943992
JavaStaticFunctions,BLockGame,0.13332245113231705,0.19337260446842797,0.12935257077791257,False,IndexKey,Badge,0.13252847506143617
JavaParentClass,BLockGame,0.13332141801483915,0.19337336714786174,0.12935257077791257,False,IndexKey,Badge,0.13252764856745386
created_at,BLockGame,0.13296747849813437,0.16599096622822593,0.12935257077791257,False,AnnotationProperty,Badge,0.13224449695409002
issue,BLockGame,0.13296743677488304,0.16599087389512812,0.12935257077791257,False,AnnotationProperty,Badge,0.13224446357548897
RF_GE_STash,BLockGame,0.13280920043316544,0.1925021625973672,0.12935257077791257,False,ReferenceKey,Badge,0.13211787450211487
LearningStyle,Availability_Block_Game_by_level,0.16500098061929827,0.14131870300331523,0.0,False,Class,Level,0.13200078449543862
_:b202,BLockGame,0.13263067895555297,0.16073615830623236,0.12935257077791257,False,ClassAtom,Badge,0.1319750573200249
_:b140,BLockGame,0.13263067895555297,0.16073615830623236,0.12935257077791257,False,ClassAtom,Badge,0.1319750573200249
_:b129,BLockGame,0.13263067895555297,0.16073615830623236,0.12935257077791257,False,ClassAtom,Badge,0.1319750573200249
_:b222,BLockGame,0.13263067895555297,0.16073615830623236,0.12935257077791257,False,ClassAtom,Badge,0.1319750573200249
_:b120,BLockGame,0.13263067895555297,0.16073615830623236,0.12935257077791257,False,ClassAtom,Badge,0.1319750573200249
_:b88,BLockGame,0.13263067895555297,0.16073615830623236,0.12935257077791257,False,ClassAtom,Badge,0.1319750573200249
_:b211,BLockGame,0.13263067895555297,0.16073615830623236,0.12935257077791257,False,ClassAtom,Badge,0.1319750573200249
_:b111,BLockGame,0.13263067895555297,0.16073615830623236,0.12935257077791257,False,ClassAtom,Badge,0.1319750573200249
_:b278,BLockGame,0.13263066703462403,0.16073613172085455,0.12935257077791257,False,ClassAtom,Badge,0.13197504778328173
_:b66,BLockGame,0.13263066703462403,0.16073613172085455,0.12935257077791257,False,ClassAtom,Badge,0.13197504778328173
_:b248,BLockGame,0.13263066703462403,0.16073613172085455,0.12935257077791257,False,ClassAtom,Badge,0.13197504778328173
_:b77,BLockGame,0.13263066703462403,0.16073613172085455,0.12935257077791257,False,ClassAtom,Badge,0.13197504778328173
_:b267,BLockGame,0.13263066703462403,0.16073613172085455,0.12935257077791257,False,ClassAtom,Badge,0.13197504778328173
determine iof the teacher's objective is behavioural objective,Availability_Block_Game_by_level,0.16463074638238478,0.137116511322226,0.0,False,unknown,Level,0.13170459710590784
_:b128,BLockGame,0.1322342434081205,0.17063129631401847,0.12935257077791257,False,AtomList,Badge,0.13165790888207893
_:b149,BLockGame,0.1322342434081205,0.17063129631401847,0.12935257077791257,False,AtomList,Badge,0.13165790888207893
_:b221,BLockGame,0.1322342434081205,0.17063129631401847,0.12935257077791257,False,AtomList,Badge,0.13165790888207893
_:b139,BLockGame,0.1322342434081205,0.17063129631401847,0.12935257077791257,False,AtomList,Badge,0.13165790888207893
_:b210,BLockGame,0.1322342434081205,0.17063129631401847,0.12935257077791257,False,AtomList,Badge,0.13165790888207893
JavaSingleInheritance,BLockGame,0.13154752789742508,0.19326825353339683,0.12935257077791257,False,IndexKey,Badge,0.13110853647352258
IK_GE_Motrain,BLockGame,0.13153876191674982,0.1932743162315767,0.12935257077791257,False,IndexKey,Badge,0.13110152368898237
JavaExtend,BLockGame,0.13153607936097816,0.19327617156044277,0.12935257077791257,False,IndexKey,Badge,0.13109937764436505
TaskJavaClassesMethod,BLockGame,0.1315327643732582,0.19327846431505116,0.12935257077791257,False,IndexKey,Badge,0.13109672565418906
JavaStatic,BLockGame,0.13153147363176554,0.19327935703988716,0.12935257077791257,False,IndexKey,Badge,0.13109569306099494
JavaThis,BLockGame,0.13153084530525255,0.19327979161500203,0.12935257077791257,False,IndexKey,Badge,0.13109519039978457
JavaConstructors,BLockGame,0.131530601424574,0.19327999447136737,0.12935257077791257,False,IndexKey,Badge,0.1310949952952417
TaskJavaClassesObjects,BLockGame,0.13152847152006572,0.1932814676028224,0.12935257077791257,False,IndexKey,Badge,0.1310932913716351
JavaAccessModifiers,BLockGame,0.13152760866927965,0.19328206438908793,0.12935257077791257,False,IndexKey,Badge,0.13109260109100623
JavaPackages,BLockGame,0.13152724337957356,0.1932823170402341,0.12935257077791257,False,IndexKey,Badge,0.13109230885924136
JavaArrayOfInstances,BLockGame,0.13152708881266642,0.19328242394588369,0.12935257077791257,False,IndexKey,Badge,0.13109218520571564
JavaClassInstance,BLockGame,0.13152701146470477,0.19328244326453795,0.12935257077791257,False,IndexKey,Badge,0.13109212332734632
JavaStrings,BLockGame,0.1315233484467761,0.1932850109701776,0.12935257077791257,False,IndexKey,Badge,0.13108919291300342
JavaIf,BLockGame,0.13149161029694922,0.19330698080006345,0.12935257077791257,False,IndexKey,Badge,0.13106380239314191
taskJavaBasics,BLockGame,0.13144632926299368,0.1933383383381883,0.12935257077791257,False,IndexKey,Badge,0.13102757756597747
JavaForWhile,BLockGame,0.13143943449949833,0.19334310815466804,0.12935257077791257,False,IndexKey,Badge,0.13102206175518116
IK_GE_LevelUp,BLockGame,0.13143461611358848,0.19334647575889388,0.12935257077791257,False,IndexKey,Badge,0.13101820704645328
ExperiencePointsLeaderboard,BLockGame,0.13133344409738723,0.16559683533078426,0.12935257077791257,False,Class,Badge,0.13093726943349232
ObjectOrientedProgramming,Motrain,0.16356715232388647,0.1977942257268576,0.0,False,onlineCourse,GameElementResource,0.13085372185910918
JavaVariables,BLockGame,0.1312024286636415,0.19308819128905594,0.12935257077791257,False,IndexKey,Badge,0.1308324570864957
JavaClassAttributesFunctions,BLockGame,0.1312016425948544,0.19308876511906214,0.12935257077791257,False,IndexKey,Badge,0.13083182823146605
Princeton_University,Availability_Block_Game_by_level,0.16351205458970472,0.13371997570266042,0.0,False,EducationalInstitution,Level,0.1308096436717638
JavaInheritanceComposition,BLockGame,0.13112250079832743,0.19314315588996547,0.12935257077791257,False,IndexKey,Badge,0.13076851479424445
_:b186,BLockGame,0.13104239008517457,0.17565976422924892,0.12935257077791257,False,unknown,Badge,0.1307044262237222
Quizventure,Game,0.16334823389009365,0.17008177620344914,0.0,False,GameElementResource,GameElementResource,0.13067858711207492
Interactive_Content_–_H5P,Quizventure,0.16334823389009365,0.17008177620344914,0.0,False,GameElementResource,GameElementResource,0.13067858711207492
Interactive_Content_–_H5P,Game,0.16334823389009365,0.17008177620344914,0.0,False,GameElementResource,GameElementResource,0.13067858711207492
Quizventure,Block_Game,0.16334823389009365,0.17008177620344914,0.0,False,GameElementResource,GameElementResource,0.13067858711207492
Game,Block_Game,0.16334823389009365,0.17008177620344914,0.0,False,GameElementResource,GameElementResource,0.13067858711207492
Game,Quizventure,0.16334823389009365,0.17008177620344914,0.0,False,GameElementResource,GameElementResource,0.13067858711207492
Block_Game,Quizventure,0.16334823389009365,0.17008177620344914,0.0,False,GameElementResource,GameElementResource,0.13067858711207492
Block_Game,Game,0.16334823389009365,0.17008177620344914,0.0,False,GameElementResource,GameElementResource,0.13067858711207492
JavaSuper,BLockGame,0.13097149877800468,0.19324705691306818,0.12935257077791257,False,IndexKey,Badge,0.13064771317798626
JavaMultiInheritance,BLockGame,0.13090797368567525,0.19329075233950457,0.12935257077791257,False,IndexKey,Badge,0.1305968931041227
_:b189,BLockGame,0.13072966804639113,0.16682855695877336,0.12935257077791257,False,AtomList,Badge,0.13045424859269544
locator,Availability_Block_Game_by_level,0.16284642535445693,0.13582243367065294,0.0,False,AnnotationProperty,Level,0.13027714028356555
_:b167,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b276,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b118,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b200,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b156,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b178,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b138,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b109,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b64,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b220,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b86,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b265,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b209,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b246,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b127,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
_:b75,BLockGame,0.12998550060604325,0.16708514943202638,0.12935257077791257,False,AtomList,Badge,0.1298589146404171
ExperiencePoints,BLockGame,0.1299735549342535,0.16618664732496652,0.12935257077791257,False,Class,Badge,0.1298493581029853
_:b43,BLockGame,0.12973014050724027,0.17625135138424036,0.12935257077791257,False,unknown,Badge,0.12965462656137472
_:b106,BLockGame,0.12971722712925632,0.17625862849256183,0.12935257077791257,False,unknown,Badge,0.12964429585898757
is_part_of,Availability_Block_Game_by_level,0.16201753240146907,0.14042226267381108,0.0,False,unknown,Level,0.12961402592117527
RFK_GE_TinyStash,Tiny_stash,0.15147491143681996,0.22714345838301703,0.0415518252487452,False,ReferenceKey,Reward,0.12949029419920502
_:b34,BLockGame,0.12943107389870825,0.17636697828977832,0.12935257077791257,False,unknown,Badge,0.1294153732745491
_:b40,BLockGame,0.12941607989960488,0.17637529667763838,0.12935257077791257,False,unknown,Badge,0.12940337807526642
_:b46,BLockGame,0.12940969938149824,0.17637881574308284,0.12935257077791257,False,unknown,Badge,0.1293982736607811
_:b51,BLockGame,0.12940698655932995,0.17638031203729018,0.12935257077791257,False,unknown,Badge,0.12939610340304647
Array_of_instances,Availability_Block_Game_by_level,0.16172323061029673,0.13134616162951857,0.0,False,Resource,Level,0.12937858448823739
_:b54,BLockGame,0.12927622360004637,0.17645281066381374,0.12935257077791257,False,unknown,Badge,0.1292914930356196
_:b20,BLockGame,0.12927622360004637,0.17645281066381374,0.12935257077791257,False,unknown,Badge,0.1292914930356196
_:b188,BLockGame,0.12918147339179015,0.17224974464016224,0.12935257077791257,False,Imp,Badge,0.12921569286901463
_:b235,BLockGame,0.12918147339179015,0.17224974464016224,0.12935257077791257,False,Imp,Badge,0.12921569286901463
_:b230,BLockGame,0.12918147339179015,0.17224974464016224,0.12935257077791257,False,Imp,Badge,0.12921569286901463
RFK_L1_R3,BLockGame,0.1290973164154814,0.1925794066738799,0.12935257077791257,False,ReferenceKey,Badge,0.12914836728796764
RFK_L1_R4,BLockGame,0.12906984588088402,0.19259824362278927,0.12935257077791257,False,ReferenceKey,Badge,0.12912639086028974
RFK_L2_R7,BLockGame,0.12893800031593367,0.1926886632428325,0.12935257077791257,False,ReferenceKey,Badge,0.12902091440832947
Sofia,Availability_Block_Game_by_level,0.16116562707679516,0.13510431082312593,0.0,False,Learner,Level,0.12893250166143613
Tom,Availability_Block_Game_by_level,0.16116562707679516,0.13510431082312593,0.0,False,Learner,Level,0.12893250166143613
_:b28,BLockGame,0.12879970810251284,0.17668166641548583,0.12935257077791257,False,unknown,Badge,0.1289102806375928
Allows the user to choose or change their avatar at any time.,BLockGame,0.12867499235487959,0.22046302005036023,0.12935257077791257,False,unknown,Badge,0.12881050803948618
3.0.0,BLockGame,0.12867499235487959,0.22046302005036023,0.12935257077791257,False,unknown,Badge,0.12881050803948618
block_game,BLockGame,0.12867499235487959,0.22046302005036023,0.12935257077791257,False,unknown,Badge,0.12881050803948618
IK_GE_TinyStash,Tiny_stash,0.15061575400353194,0.22191129615231164,0.0415518252487452,False,IndexKey,Reward,0.12880296825257462
_:b185,BLockGame,0.12858093371940005,0.17174460815788592,0.12935257077791257,False,unknown,Badge,0.12873526113110256
_:b22,BLockGame,0.1285517691490737,0.17681773356485403,0.12935257077791257,False,unknown,Badge,0.1287119294748415
RFK_L4_R3,BLockGame,0.12850556882312283,0.19261582356419457,0.12935257077791257,False,ReferenceKey,Badge,0.12867496921408078
topDataProperty,Availability_Block_Game_by_level,0.16082260308550825,0.13529455926213366,0.0,False,ObjectProperty,Level,0.1286580824684066
t2,Availability_Block_Game_by_level,0.1604617288241981,0.13852353974022244,0.0,False,Variable,Level,0.1283693830593585
Exploration,Availability_Block_Game_by_level,0.16041762659395425,0.13593410558845379,0.0,False,NamedIndividual,Level,0.1283341012751634
t1,Availability_Block_Game_by_level,0.1603009856366226,0.13851437980394213,0.0,False,Variable,Level,0.12824078850929807
RFK_L4_R2,BLockGame,0.1278056543497235,0.19273760569636034,0.12935257077791257,False,ReferenceKey,Badge,0.1281150376353613
RF_GE_Motrain,BLockGame,0.12779474154789958,0.19274493847031746,0.12935257077791257,False,ReferenceKey,Badge,0.12810630739390216
RFK_L4_R1,BLockGame,0.12779143671412213,0.19274722759241997,0.12935257077791257,False,ReferenceKey,Badge,0.12810366352688024
RFK_L3_R5,BLockGame,0.12778739387619673,0.192749944239037,0.12935257077791257,False,ReferenceKey,Badge,0.12810042925653992
RFK_L3_R4,BLockGame,0.12778565714816184,0.19275112837420644,0.12935257077791257,False,ReferenceKey,Badge,0.12809903987411198
RFK_L3_R3,BLockGame,0.1277849785496645,0.19275158437471251,0.12935257077791257,False,ReferenceKey,Badge,0.12809849699531412
RFK_L3_R2,BLockGame,0.1277846481797506,0.19275180637503753,0.12935257077791257,False,ReferenceKey,Badge,0.128098232699383
RFK_L3_R1,BLockGame,0.12778451368111082,0.19275189675482857,0.12935257077791257,False,ReferenceKey,Badge,0.1280981251004712
RFK_L2_R6,BLockGame,0.12778201509177192,0.19275360995993726,0.12935257077791257,False,ReferenceKey,Badge,0.12809612622900007
RFK_L2_R5,BLockGame,0.12778094430281217,0.19275432951092705,0.12935257077791257,False,ReferenceKey,Badge,0.12809526959783224
RFK_L2_R4,BLockGame,0.12778049065523348,0.19275463435470094,0.12935257077791257,False,ReferenceKey,Badge,0.1280949066797693
RFK_L2_R3,BLockGame,0.12778029860157458,0.192754763411759,0.12935257077791257,False,ReferenceKey,Badge,0.1280947530368422
RFK_L2_R2,BLockGame,0.1277802173381426,0.19275481801953873,0.12935257077791257,False,ReferenceKey,Badge,0.12809468802609658
RFK_L1_R2,BLockGame,0.12777567777251558,0.1927578685602125,0.12935257077791257,False,ReferenceKey,Badge,0.12809105637359497
e2,Availability_Block_Game_by_level,0.16006444303602985,0.13903258557248044,0.0,False,Variable,Level,0.12805155442882388
e1,Availability_Block_Game_by_level,0.16004178792020207,0.1390310373122511,0.0,False,Variable,Level,0.12803343033616166
_:b37,BLockGame,0.12729732824180126,0.1723425740999672,0.12935257077791257,False,unknown,Badge,0.12770837674902352
_:b105,BLockGame,0.12726685425020468,0.17235952379453645,0.12935257077791257,False,unknown,Badge,0.12768399755574628
RFK_L4_R4,BLockGame,0.127250951027648,0.19277304227076056,0.12935257077791257,False,ReferenceKey,Badge,0.12767127497770092
_:b272,BLockGame,0.12721586268999746,0.1775899359503155,0.12935257077791257,False,AtomList,Badge,0.12764320430758047
_:b103,BLockGame,0.12659352520349945,0.17791880735470464,0.12935257077791257,False,AtomList,Badge,0.1271453343183821
_:b259,BLockGame,0.12659068530659484,0.17792031845302034,0.12935257077791257,False,AtomList,Badge,0.12714306240085838
_:b194,BLockGame,0.12650272840583016,0.17796739580739465,0.12935257077791257,False,AtomList,Badge,0.12707269688024664
_:b143,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b69,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b80,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b161,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b225,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b114,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b281,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b132,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b205,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b172,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b214,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b183,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b123,BLockGame,0.12648857054954965,0.17797500485324438,0.12935257077791257,False,AtomList,Badge,0.12706137059522224
_:b53,BLockGame,0.12646896423192272,0.17274373441705593,0.12935257077791257,False,unknown,Badge,0.1270456855411207
_:b19,BLockGame,0.12646896423192272,0.17274373441705593,0.12935257077791257,False,unknown,Badge,0.1270456855411207
RFK_L4_R5,BLockGame,0.126336333665844,0.19285781882909125,0.12935257077791257,False,ReferenceKey,Badge,0.1269395810882577
_:b21,BLockGame,0.12633132206769546,0.17281825665742392,0.12935257077791257,False,unknown,Badge,0.12693557180973888
ReferenceKey1,Tiny_stash,0.14816419617276416,0.1915689343059382,0.0415518252487452,False,ReferenceKey,Reward,0.12684172198796037
_:b257,BLockGame,0.12613966860388284,0.1730103495909356,0.12935257077791257,False,AtomList,Badge,0.1267822490386888
RFK_L4_R6,BLockGame,0.1261197522387542,0.19270415104768054,0.12935257077791257,False,ReferenceKey,Badge,0.12676631594658588
Performance,Availability_Block_Game_by_level,0.1583536007871512,0.13643624436171828,0.0,False,NamedIndividual,Level,0.12668288062972097
Novice,Availability_Block_Game_by_level,0.1583536007871512,0.13643624436171828,0.0,False,NamedIndividual,Level,0.12668288062972097
RFK_L1_R1,BLockGame,0.1257690742411889,0.19293471764849435,0.12935257077791257,False,ReferenceKey,Badge,0.12648577354853363
RFK_L2_R1,BLockGame,0.12576807662318595,0.19293536976251055,0.12935257077791257,False,ReferenceKey,Badge,0.1264849754541313
_:b26,BLockGame,0.12559124004284244,0.17323323868560783,0.12935257077791257,False,unknown,Badge,0.12634350618985646
_:b32,BLockGame,0.12550628792560695,0.17327790222440562,0.12935257077791257,False,unknown,Badge,0.1262755444960681
_:b38,BLockGame,0.12547026947230952,0.17329691190564825,0.12935257077791257,False,unknown,Badge,0.12624672973343015
Bonus,Availability_Block_Game_by_level,0.15780005972367894,0.13652259796575533,0.0,False,NamedIndividual,Level,0.12624004777894315
_:b44,BLockGame,0.12545495706609858,0.17330496623500885,0.12935257077791257,False,unknown,Badge,0.12623447980846136
_:b49,BLockGame,0.12544844963156304,0.17330839212260687,0.12935257077791257,False,unknown,Badge,0.12622927386083294
_:b101,BLockGame,0.12481301048178584,0.17370031033843902,0.12935257077791257,False,AtomList,Badge,0.1257209225410112
_:b270,BLockGame,0.12470860863224895,0.17375612613004834,0.12935257077791257,False,AtomList,Badge,0.12563740106138166
IK2,Tiny_stash,0.14659031121429827,0.19627364180254891,0.0415518252487452,False,IndexKey,Reward,0.12558261402118767
3.16.0,Availability_Block_Game_by_level,0.15690163010991767,0.1367244401794804,0.0,False,unknown,Level,0.12552130408793413
_:b255,BLockGame,0.12454824150743873,0.16924217119220256,0.12935257077791257,False,AtomList,Badge,0.1255091073615335
