source,total,approved,rejected,mean_score,max_score,n_direct,approval_rate
Error3,11,6,5,0.08715779779651806,0.10944832969776228,0,0.545
_:b11,11,6,5,0.08577901165619899,0.10944832969776228,0,0.545
court,11,6,5,0.08536233341307316,0.11289182301416663,0,0.545
Global,11,6,5,0.08496501111968585,0.09768326744643946,0,0.545
Active,11,6,5,0.08496501111968585,0.09768326744643946,0,0.545
CollectedDocument,11,6,5,0.0846924742262289,0.10083578774661578,0,0.545
hasPreResource,11,6,5,0.08463568003553795,0.09429076661083113,0,0.545
cites,11,6,5,0.08461160655027467,0.09428290125468315,0,0.545
familyName,11,6,5,0.08432114168469133,0.09393349385315844,0,0.545
schoolHomepage,11,6,5,0.08432114168469133,0.09393349385315844,0,0.545
oneOf,11,6,5,0.08432105267508845,0.09393349385315844,0,0.545
hasSelf,11,6,5,0.08432105267508845,0.09393349385315844,0,0.545
shortDescription,11,6,5,0.08432105267508845,0.09393349385315844,0,0.545
annotates,11,6,5,0.08432105267508845,0.09393349385315844,0,0.545
presentedAt,11,6,5,0.08432105267508845,0.09393349385315844,0,0.545
plan,11,6,5,0.08432104954584463,0.0939334896808333,0,0.545
pastProject,11,6,5,0.08432104954584463,0.0939334896808333,0,0.545
workInfoHomepage,11,6,5,0.08432104954584463,0.0939334896808333,0,0.545
Kind,11,6,5,0.08424946755726777,0.10853200612517422,0,0.545
topDataProperty,11,6,5,0.08396230949399214,0.09451542096510922,0,0.545
anyURI,11,6,5,0.08395018913969828,0.11188695782240629,0,0.545
"the url of the game elment where it can be downloaded. In addition, this url contains information of the game elemnt.",11,6,5,0.08395018913969828,0.11188695782240629,0,0.545
editor,11,6,5,0.08384756581186219,0.10240789708235801,0,0.545
distributor,11,6,5,0.08384756581186219,0.10240789708235801,0,0.545
wasAssociatedWith,11,6,5,0.08384756581186219,0.10240789708235801,0,0.545
translator,11,6,5,0.08384756581186219,0.10240789708235801,0,0.545
issuer,11,6,5,0.08384756581186219,0.10240789708235801,0,0.545
has_type,11,6,5,0.0837187779753706,0.11173560843519101,0,0.545
has_question,11,6,5,0.0837187779753706,0.11173560843519101,0,0.545
Map,11,6,5,0.08364999842075328,0.09381008864969217,0,0.545
LegalDecision,11,6,5,0.0836499966822845,0.09381008447736705,0,0.545
skypeID,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
lastName,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
publications,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
icqChatID,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
family_name,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
weblog,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
openid,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
msnChatID,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
made,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
firstName,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
geekcode,11,6,5,0.08355672605114721,0.1020584896808333,0,0.545
objectives the teacher can choose from for each resource to prompt a desired learners’ behaviours when learners interact with that resource.,11,6,5,0.08328646700464139,0.09887374392036063,0,0.545
EditedBook,11,6,5,0.08322860303173506,0.09287103774990563,0,0.545
Thesis,11,6,5,0.08322860303173506,0.09287103774990563,0,0.545
Representes the numeric value equivaent to the teache's gamification experience level,11,6,5,0.08321371013407013,0.09872994973945509,0,0.545
unsignedInt,11,6,5,0.08321371013407013,0.09872994973945509,0,0.545
PedagogicalObjective,11,6,5,0.08288977218485363,0.11182937108323895,0,0.545
Chat,11,6,5,0.08267952437991632,0.0927772792741828,0,0.545
img,11,6,5,0.08267952437991632,0.0927772792741828,0,0.545
Annotation,11,6,5,0.08267952437991632,0.0927772792741828,0,0.545
has_EndDate,11,6,5,0.08267952437991632,0.0927772792741828,0,0.545
lives_in,11,6,5,0.08267952125067247,0.09277727510185768,0,0.545
hasPedagogicalExperience,11,6,5,0.08259548524999237,0.10240790125468315,0,0.545
teaches,11,6,5,0.08191317061344462,0.10090227510185767,0,0.545
view_resource,11,6,5,0.08191317061344462,0.10090227510185767,0,0.545
has_user_account,11,6,5,0.08191317061344462,0.10090227510185767,0,0.545
member,11,6,5,0.08191317061344462,0.10090227510185767,0,0.545
TechnologicalKnowledge,11,6,5,0.08182974062704781,0.09681061731541754,0,0.545
COntentKnowledge,11,6,5,0.08182974062704781,0.09681061731541754,0,0.545
GamificationKnowledge,11,6,5,0.08182974062704781,0.09681061731541754,0,0.545
aboutEducationalTopic,11,6,5,0.08087674563725895,0.09373350173901385,0,0.545
requiresKnowledge,11,6,5,0.0808767442464839,0.09373349965285127,0,0.545
Exploration,11,6,5,0.0806351400286813,0.09514785196559619,0,0.545
Manuscript,11,6,5,0.07973004961493765,0.09287103774990563,0,0.545
AcademicArticle,11,6,5,0.07973004961493765,0.09287103774990563,0,0.545
space_of,11,6,5,0.07951982858241996,0.08560796201261409,0,0.545
EducationalTopic,11,6,5,0.07931229683374764,0.10112900322377533,0,0.545
thumbnail,11,6,5,0.07847673891890879,0.1009022792741828,0,0.545
detects,11,6,5,0.07810910200290089,0.08721317883716684,0,0.545
Stimulus,11,6,5,0.07810910200290089,0.08721317883716684,0,0.545
PedagogicalExperience,11,6,5,0.07804485260816459,0.09287103774990563,0,0.545
has_Place,11,6,5,0.07706478165869826,0.0859558321364626,0,0.545
PedagogicalKnowledge,11,6,5,0.07629385581999072,0.09287103774990563,0,0.545
VCard,11,6,5,0.07431860983609304,0.08459824945621965,0,0.545
Vcard,11,6,5,0.0716852244718118,0.07726591563781918,0,0.545
hasEducationalTopic,11,6,5,0.06792654457172094,0.07873693055082971,0,0.545
Intermediate,11,0,11,0.0,0.0,0,0.0
Deployment,11,0,11,0.0,0.0,0,0.0
CreateResourceActivity,11,0,11,0.0,0.0,0,0.0
CreateUser,11,0,11,0.0,0.0,0,0.0
DeleteResourceActivity,11,0,11,0.0,0.0,0,0.0
hasValue,11,0,11,0.0,0.0,0,0.0
Container,11,0,11,0.0,0.0,0,0.0
hasDeployment,11,0,11,0.0,0.0,0,0.0
hasKey,11,0,11,0.0,0.0,0,0.0
Entity,11,0,11,0.0,0.0,0,0.0
Game,10,0,10,0.0,0.0,0,0.0
creator_of,11,0,11,0.0,0.0,0,0.0
create_organization,11,0,11,0.0,0.0,0,0.0
usergroup_of,11,0,11,0.0,0.0,0,0.0
used,11,0,11,0.0,0.0,0,0.0
GE_TinyStash,11,0,11,0.0,0.0,0,0.0
FeatureOfInterest,11,0,11,0.0,0.0,0,0.0
socializer,11,0,11,0.0,0.0,0,0.0
shared_by,11,0,11,0.0,0.0,0,0.0
visual,11,0,11,0.0,0.0,0,0.0
subject,11,0,11,0.0,0.0,0,0.0
Fellowship,11,0,11,0.0,0.0,0,0.0
Group,11,0,11,0.0,0.0,0,0.0
explorer,11,0,11,0.0,0.0,0,0.0
fgiasson,11,0,11,0.0,0.0,0,0.0
Address,11,0,11,0.0,0.0,0,0.0
Activity,11,0,11,0.0,0.0,0,0.0
Access_Resource_No.340,11,0,11,0.0,0.0,0,0.0
tbox,11,0,11,0.0,0.0,0,0.0
Item,11,0,11,0.0,0.0,0,0.0
cardinality,11,0,11,0.0,0.0,0,0.0
Interactive_Content_–_H5P,10,0,10,0.0,0.0,0,0.0
key,11,0,11,0.0,0.0,0,0.0
isRuleEnabled,11,0,11,0.0,0.0,0,0.0
is_part_of,11,0,11,0.0,0.0,0,0.0
Sensor,11,0,11,0.0,0.0,0,0.0
Property,11,0,11,0.0,0.0,0,0.0
_:b3,11,0,11,0.0,0.0,0,0.0
identifier,11,0,11,0.0,0.0,0,0.0
OnlineAccount,11,0,11,0.0,0.0,0,0.0
id,11,0,11,0.0,0.0,0,0.0
_:b55,11,0,11,0.0,0.0,0,0.0
_:b4,11,0,11,0.0,0.0,0,0.0
isPropertyOf,11,0,11,0.0,0.0,0,0.0
_:b56,11,0,11,0.0,0.0,0,0.0
ObservableProperty,11,0,11,0.0,0.0,0,0.0
indexed_by,11,0,11,0.0,0.0,0,0.0
has_moderator,11,0,11,0.0,0.0,0,0.0
_:b9,11,0,11,0.0,0.0,0,0.0
avatar,11,0,11,0.0,0.0,0,0.0
age,11,0,11,0.0,0.0,0,0.0
achiever,11,0,11,0.0,0.0,0,0.0
adr,11,0,11,0.0,0.0,0,0.0
has_container,11,0,11,0.0,0.0,0,0.0
has_preLesson,11,0,11,0.0,0.0,0,0.0
has_usergroup,11,0,11,0.0,0.0,0,0.0
MathCoursesCommunity,11,0,11,0.0,0.0,0,0.0
Mike_23,11,0,11,0.0,0.0,0,0.0
Mike,11,0,11,0.0,0.0,0,0.0
_:b57,11,0,11,0.0,0.0,0,0.0
_:b58,11,0,11,0.0,0.0,0,0.0
has_actor,11,0,11,0.0,0.0,0,0.0
has_creator,11,0,11,0.0,0.0,0,0.0
about_modify,11,0,11,0.0,0.0,0,0.0
has_member,11,0,11,0.0,0.0,0,0.0
has_owner,11,0,11,0.0,0.0,0,0.0
has_parent,11,0,11,0.0,0.0,0,0.0
is_processed_by,11,0,11,0.0,0.0,0,0.0
isbn,11,0,11,0.0,0.0,0,0.0
Quizventure,10,0,10,0.0,0.0,0,0.0
Sampler,11,0,11,0.0,0.0,0,0.0
ReflexiveProperty,11,0,11,0.0,0.0,0,0.0
partOf,11,0,11,0.0,0.0,0,0.0
madeBySensor,11,0,11,0.0,0.0,0,0.0
member_of,11,0,11,0.0,0.0,0,0.0
minQualifiedCardinality,11,0,11,0.0,0.0,0,0.0
num_threads,11,0,11,0.0,0.0,0,0.0
philanthropest,11,0,11,0.0,0.0,0,0.0
User,11,0,11,0.0,0.0,0,0.0
TeacherGroupB,11,0,11,0.0,0.0,0,0.0
_:b1,11,0,11,0.0,0.0,0,0.0
Class,11,0,11,0.0,0.0,0,0.0
UserAccount,11,0,11,0.0,0.0,0,0.0
UserGroup,11,0,11,0.0,0.0,0,0.0
Usergroup,11,0,11,0.0,0.0,0,0.0
_:b0,11,0,11,0.0,0.0,0,0.0
resource_340,11,0,11,0.0,0.0,0,0.0
_:b13,11,0,11,0.0,0.0,0,0.0
_:b14,11,0,11,0.0,0.0,0,0.0
Availability_Block_Game_by_level,10,0,10,0.0,0.0,0,0.0
Block_Game,10,0,10,0.0,0.0,0,0.0
was_generated_by,11,0,11,0.0,0.0,0,0.0
1.0,11,0,11,0.0,0.0,0,0.0
