node_id,label,importance_score,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
brainHex_0015,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
metric_0015,individual,0.01464352178420232,0.30127776,0.72204405,-0.4591829,0.046016414,-0.005211357,-0.5156735,-0.118645154,-0.2592999,-2.9397403e-22,1.0601578e-15,7.294791e-23,7.7689136e-23,-5.2674717e-19,-2.5405041e-17,-1.5374615e-23,-2.2692279e-17
fillBlanksOption_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
sequencing_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
item_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
option_0018,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
form_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
activity_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
progressiveLoop_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
fillBlanksOption_0006,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
resolutionMethod_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
achievements_0002,individual,0.015466347266071337,0.3225147,1.0001903,0.9609831,-0.06485811,-0.039176058,1.1836207,-0.4092785,0.10053887,6.6060964e-22,1.1958679e-15,-1.234773e-22,-2.8596594e-22,-2.2430918e-19,-2.9604784e-17,-7.182364e-24,-2.558677e-17
mastermind_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
metric_0013,individual,0.004729453145240241,-0.1819951,0.76279557,-0.4130576,0.05067856,-0.0107752085,-0.45361155,0.023436371,-0.06575888,-3.3845834e-22,1.0572804e-15,7.951204e-23,9.250629e-23,-5.4234185e-19,-2.5393196e-17,-1.5299743e-23,-2.2574541e-17
metric_0035,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
rightColumn_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
behaviouralKnowledge_0006,individual,0.019025659414943642,0.5207247,0.7059299,-0.47372144,0.04382887,-0.0021073262,-0.5366685,-0.16874488,-0.38931993,-2.7062397e-22,1.05709e-15,6.627306e-23,6.8966316e-23,-5.1695903e-19,-2.54035e-17,-1.4440181e-23,-2.2632318e-17
domainModel_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
knowledgeUnit_0016,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
status_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
multipleChoiceProblem_0008,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
fillBlanksOption_0007,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
problemNext_0011,individual,0.013379416523989657,0.2524866,0.73141456,-0.4404397,0.046332013,-0.0045031253,-0.4936059,-0.0725992,-0.33241007,-2.9153792e-22,1.0549536e-15,6.548771e-23,7.479932e-23,-5.2378255e-19,-2.5283068e-17,-1.3237635e-23,-2.2597411e-17
issue,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
question_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
categoryParticipation_0001,individual,0.09254624511821252,4.2639685,0.4555911,-0.6559725,0.005790742,0.056766927,-0.82104385,-0.87537485,-3.0395563,1.6000246e-22,9.96005e-16,-8.549421e-23,-1.00292973e-22,-3.2946878e-19,-2.4518025e-17,1.143712e-23,-2.0973692e-17
yeeAdvancement_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
metric_0057,individual,0.004578449246292296,-0.18782346,0.7639149,-0.4108186,0.050716255,-0.010690606,-0.45097548,0.0289368,-0.07449225,-3.3816733e-22,1.0568467e-15,7.862087e-23,9.2161086e-23,-5.4191833e-19,-2.5379643e-17,-1.5044467e-23,-2.2560989e-17
winStates_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
exercise_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
trueOrFalseProblem_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
sequencing_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
designPractice_0010,individual,0.01933293408258917,0.5068552,1.0548668,1.299571,-0.09431083,-0.045548905,1.5861641,-0.5331449,0.11463007,9.159435e-22,1.2322084e-15,-1.7538092e-22,-3.8251451e-22,-1.4275227e-19,-3.047414e-17,-4.962806e-24,-2.6283333e-17
depth_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
uRIType_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
conceptualKnowledge_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
resourceWeight_0009,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
catalogue_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
combat_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
instrutionalPlan_0008,individual,0.0038665868165178342,-0.23050696,0.83616084,-0.054781213,0.023500085,-0.020057498,-0.024009971,-0.037679132,0.058265176,-1.0580528e-22,1.095878e-15,3.2233563e-23,3.679768e-24,-4.6928526e-19,-2.6612923e-17,-1.3427467e-23,-2.3367364e-17
errorMisconception_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
tactic_0010,individual,0.036691790710046926,1.3780931,0.99166775,1.243933,-0.10301863,-0.03303774,1.5051466,-0.7273626,-0.41526422,1.0096707e-21,1.2163168e-15,-2.0308179e-22,-4.1779374e-22,-1.0209293e-19,-3.0350914e-17,-9.382144e-25,-2.5946695e-17
pedagogicalUnit_0008,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
targetBehavior_0021,individual,0.015466347266071337,0.3225147,1.0001903,0.9609831,-0.06485811,-0.039176058,1.1836207,-0.4092785,0.10053887,6.6060964e-22,1.1958679e-15,-1.234773e-22,-2.8596594e-22,-2.2430918e-19,-2.9604784e-17,-7.182364e-24,-2.558677e-17
badges_0005,individual,0.027066107715624843,0.87553626,1.1642196,1.9767472,-0.15321627,-0.058294613,2.3912508,-0.7808779,0.1428126,1.4268178e-21,1.2910116e-15,-2.7918815e-22,-5.758185e-22,2.0785033e-20,-3.2483902e-17,-9.372677e-25,-2.756804e-17
achiever_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
discursiveProblem_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
behaviouralKnowledge_0013,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
hint_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
option_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
problemUnit_0009,individual,0.011599760449553503,0.13817412,0.94551384,0.6223949,-0.035405386,-0.032803208,0.781077,-0.28541204,0.08644765,4.050691e-22,1.159037e-15,-7.1573684e-23,-1.8941739e-22,-3.065186e-19,-2.8589887e-17,-9.401928e-24,-2.4833578e-17
problemUnit_0013,individual,0.015466347266071337,0.3225147,1.0001903,0.9609831,-0.06485811,-0.039176058,1.1836207,-0.4092785,0.10053887,6.6060964e-22,1.1958679e-15,-1.234773e-22,-2.8596594e-22,-2.2430918e-19,-2.9604784e-17,-7.182364e-24,-2.558677e-17
metric_0043,individual,0.005063812374563481,-0.1690897,0.760317,-0.4180152,0.050595082,-0.0109625375,-0.45944852,0.0112570925,-0.04642104,-3.391027e-22,1.0590151e-15,8.148528e-23,9.3270654e-23,-5.429771e-19,-2.54203e-17,-1.5864977e-23,-2.2601646e-17
Content_Unlocking,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
matchColumnOption_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
metric_0034,individual,0.008623001670253747,0.018593557,0.7503032,-0.42035165,0.048612997,-0.007397447,-0.46607715,-0.008866147,-0.22403665,-3.141667e-22,1.0584045e-15,6.995375e-23,8.266652e-23,-5.3399865e-19,-2.5304434e-17,-1.3539346e-23,-2.2424223e-17
tactic_0002,individual,0.056671379604802875,2.3712711,0.89566565,1.1058012,-0.117806114,-0.016720174,1.3306544,-0.9680981,-0.3532123,1.083836e-21,1.2134676e-15,-2.8798393e-22,-4.299156e-22,-7.6303896e-20,-3.0378307e-17,2.95108e-23,-2.6103698e-17
UniversalGenericOperator,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
resource_0001,individual,0.016899435364835187,0.2877347,0.67258245,-0.5935046,0.0476402,-0.017593605,-0.6660648,-0.41986412,0.63809806,-3.6191159e-22,1.1062863e-15,1.51334e-22,1.2032759e-22,-5.6944685e-19,-2.6518056e-17,-3.5873197e-23,-2.3584205e-17
competence_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
progressiveLoop_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
fillBlanksProblem_0009,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
yeeAdvancement_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
universalGenericOperator_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
methodStep_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
conceptualKnowledge_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
progressiveLoop_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
crowdsourcing,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
depth_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
resource_0004,individual,0.009512829707471823,0.052938614,0.7437071,-0.43354532,0.048390843,-0.007895985,-0.481611,-0.041278787,-0.17257299,-3.1588151e-22,1.0619553e-15,7.520514e-23,8.470072e-23,-5.359839e-19,-2.5387444e-17,-1.5043609e-23,-2.2497915e-17
matchColumnOption_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
hint_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
strategy_0019,individual,0.01933293408258917,0.5068552,1.0548668,1.299571,-0.09431083,-0.045548905,1.5861641,-0.5331449,0.11463007,9.159435e-22,1.2322084e-15,-1.7538092e-22,-3.8251451e-22,-1.4275227e-19,-3.047414e-17,-4.962806e-24,-2.6283333e-17
content_0009,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
activity_0020,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
yeeCustomization_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
sDTCompetence_0001,individual,0.008343341429985206,0.0077993893,0.75237626,-0.41620505,0.048682816,-0.0072407634,-0.46119505,0.0013206888,-0.24021094,-3.1362775e-22,1.0572932e-15,6.8303326e-23,8.20272e-23,-5.333766e-19,-2.5279023e-17,-1.30665784e-23,-2.240093e-17
selfDeterminationTheory_0002,individual,0.015466347266071337,0.3225147,1.0001903,0.9609831,-0.06485811,-0.039176058,1.1836207,-0.4092785,0.10053887,6.6060964e-22,1.1958679e-15,-1.234773e-22,-2.8596594e-22,-2.2430918e-19,-2.9604784e-17,-7.182364e-24,-2.558677e-17
option_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
activity_0011,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
rightColumn_0010,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
yeeDiscovery_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
question_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
badges_0002,individual,0.030932694532142674,1.0598769,1.2188962,2.3153353,-0.18266898,-0.06466748,2.7937942,-0.9047444,0.15690376,1.6821515e-21,1.3109669e-15,-3.310918e-22,-6.723671e-22,1.02300115e-19,-3.3568723e-17,1.2822966e-24,-2.8358984e-17
domain_0004,individual,0.009156898492584593,0.039200585,0.7463455,-0.42826787,0.048479702,-0.0076965694,-0.47539747,-0.028313732,-0.19315846,-3.1519557e-22,1.0605458e-15,7.310457e-23,8.3887046e-23,-5.351898e-19,-2.535441e-17,-1.4441904e-23,-2.2468269e-17
selfDeterminationTheory_0004,individual,0.01933293408258917,0.5068552,1.0548668,1.299571,-0.09431083,-0.045548905,1.5861641,-0.5331449,0.11463007,9.159435e-22,1.2322084e-15,-1.7538092e-22,-3.8251451e-22,-1.4275227e-19,-3.047414e-17,-4.962806e-24,-2.6283333e-17
gamifiedITS_0005,individual,0.0038665868165178342,-0.23050696,0.83616084,-0.054781213,0.023500085,-0.020057498,-0.024009971,-0.037679132,0.058265176,-1.0580528e-22,1.095878e-15,3.2233563e-23,3.679768e-24,-4.6928526e-19,-2.6612923e-17,-1.3427467e-23,-2.3367364e-17
evaluationResource_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
exercise_0018,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
domain_0007,individual,0.018313796985169183,0.4932486,0.71120673,-0.46316648,0.044006597,-0.0017084957,-0.5242414,-0.14281479,-0.43049085,-2.692521e-22,1.0544879e-15,6.2071956e-23,6.733895e-23,-5.1526497e-19,-2.5322186e-17,-1.3236777e-23,-2.2578108e-17
instrutionalPlan_0005,individual,0.0077331736330356685,-0.0461664,0.8908374,0.28380683,-0.0059526362,-0.026430352,0.37853348,-0.16154559,0.07235639,1.4973529e-22,1.1242427e-15,-1.9670064e-23,-9.286881e-23,-3.8632374e-19,-2.7607517e-17,-1.1207902e-23,-2.4084831e-17
seeker_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
resourceUnit_0004,individual,0.04278725073062263,1.6636698,0.9628532,1.2039906,-0.1056339,-0.030893628,1.4542419,-0.83987135,-0.44619343,1.029719e-21,1.2050092e-15,-1.9964535e-22,-4.225998e-22,-9.6116474e-20,-3.0525555e-17,-2.9001682e-24,-2.5995155e-17
fillBlanksOption_0010,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
gamifiedITS_0006,individual,0.011599760449553503,0.13817412,0.94551384,0.6223949,-0.035405386,-0.032803208,0.781077,-0.28541204,0.08644765,4.050691e-22,1.159037e-15,-7.1573684e-23,-1.8941739e-22,-3.065186e-19,-2.8589887e-17,-9.401928e-24,-2.4833578e-17
